"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 14:30:54 GMT 2024","Tue Aug 27 14:30:54 GMT 2024","554","firefox","login.spec.js","Тесты для логина","","","Ошибки при логине standard_user",""
"passed","Tue Aug 27 14:30:44 GMT 2024","Tue Aug 27 14:30:44 GMT 2024","428","chromium","login.spec.js","Тесты для логина","","","Ошибки при логине standard_user",""
"passed","Tue Aug 27 14:31:05 GMT 2024","Tue Aug 27 14:31:06 GMT 2024","816","webkit","login.spec.js","Тесты для логина","","","Проверка обязательного заполнеия поля username",""
"passed","Tue Aug 27 14:30:46 GMT 2024","Tue Aug 27 14:30:47 GMT 2024","678","chromium","product.spec.js","Тесты для товаров","","","Добавление товара в корзину со страницы товара",""
"passed","Tue Aug 27 14:31:07 GMT 2024","Tue Aug 27 14:31:08 GMT 2024","890","webkit","product.spec.js","Тесты для товаров","","","Просмотр товара",""
"passed","Tue Aug 27 14:30:50 GMT 2024","Tue Aug 27 14:30:51 GMT 2024","1297","firefox","login.spec.js","Тесты для логина","","","Успешный логин",""
"passed","Tue Aug 27 14:30:51 GMT 2024","Tue Aug 27 14:30:53 GMT 2024","1618","firefox","login.spec.js","Тесты для логина","","","Успешный выход из аккаунта через меню",""
"passed","Tue Aug 27 14:30:56 GMT 2024","Tue Aug 27 14:30:57 GMT 2024","891","firefox","product.spec.js","Тесты для товаров","","","Добавление товара в корзину со страницы товара",""
"passed","Tue Aug 27 14:31:00 GMT 2024","Tue Aug 27 14:31:01 GMT 2024","1065","firefox","product.spec.js","Тесты для товаров","","","Успешное оформление заказа",""
"passed","Tue Aug 27 14:30:55 GMT 2024","Tue Aug 27 14:30:56 GMT 2024","688","firefox","product.spec.js","Тесты для товаров","","","Добавление товара в корзину с главной",""
"passed","Tue Aug 27 14:30:53 GMT 2024","Tue Aug 27 14:30:54 GMT 2024","546","firefox","login.spec.js","Тесты для логина","","","Проверка обязательного заполнеия поля username",""
"passed","Tue Aug 27 14:30:47 GMT 2024","Tue Aug 27 14:30:48 GMT 2024","588","chromium","product.spec.js","Тесты для товаров","","","Сортировка стоимости по возрастанию",""
"passed","Tue Aug 27 14:30:41 GMT 2024","Tue Aug 27 14:30:42 GMT 2024","612","chromium","login.spec.js","Тесты для логина","","","Успешный логин",""
"passed","Tue Aug 27 14:30:54 GMT 2024","Tue Aug 27 14:30:55 GMT 2024","554","firefox","login.spec.js","Тесты для логина","","","Ошибки при логине locked_out_user",""
"passed","Tue Aug 27 14:31:07 GMT 2024","Tue Aug 27 14:31:07 GMT 2024","739","webkit","login.spec.js","Тесты для логина","","","Ошибки при логине locked_out_user",""
"passed","Tue Aug 27 14:31:10 GMT 2024","Tue Aug 27 14:31:11 GMT 2024","1120","webkit","product.spec.js","Тесты для товаров","","","Удаление товара",""
"passed","Tue Aug 27 14:30:58 GMT 2024","Tue Aug 27 14:30:59 GMT 2024","841","firefox","product.spec.js","Тесты для товаров","","","Сортировка стоимости по возрастанию",""
"passed","Tue Aug 27 14:30:59 GMT 2024","Tue Aug 27 14:31:00 GMT 2024","898","firefox","product.spec.js","Тесты для товаров","","","Проверка общей стоимости товаров",""
"passed","Tue Aug 27 14:30:49 GMT 2024","Tue Aug 27 14:30:49 GMT 2024","763","chromium","product.spec.js","Тесты для товаров","","","Успешное оформление заказа",""
"passed","Tue Aug 27 14:30:45 GMT 2024","Tue Aug 27 14:30:45 GMT 2024","569","chromium","product.spec.js","Тесты для товаров","","","Просмотр товара",""
"passed","Tue Aug 27 14:30:42 GMT 2024","Tue Aug 27 14:30:43 GMT 2024","1467","chromium","login.spec.js","Тесты для логина","","","Успешный выход из аккаунта через меню",""
"passed","Tue Aug 27 14:31:02 GMT 2024","Tue Aug 27 14:31:03 GMT 2024","1084","webkit","login.spec.js","Тесты для логина","","","Успешный логин",""
